0.0	0.0	0.49	0	David Oranchak compared to John C. Wootton
1.0	0.75	0.98	1	Robert C. Holte compared to Robert Holte
1.0	0.65	0.94	1	Monika Henzinger compared to Monika Rauch Henzinger
0.67	0.52	0.91	1	Maria-Florina Balcan compared to Maria-Florina Popa
1.0	0.7	0.94	1	Cristina Cachero compared to Cristina Cachero Castro
0.0	0.0	0.51	0	C. F. Chong compared to Yiming Li
0.0	0.04	0.64	0	Kazuhiko Kushima compared to S. Krishnamurthi
0.0	0.04	0.58	0	Gerald M. Weinberg compared to Nigel R. Hudson
0.0	0.0	0.41	0	Shikharesh Majumdar compared to D. Dutta
1.0	0.91	0.98	1	Edgar R. Weippl compared to Edgar Weippl
0.0	0.0	0.51	0	Juan C. Lavariega compared to David W. Pentico
0.5	0.47	0.93	1	Renato Kresch compared to Renato Keshet
1.0	0.65	0.93	1	Miguel Garcia compared to Miguel García Pineda
0.0	0.0	0.48	0	Khaled Matrouk compared to Uwe von Lukas
0.5	0.71	0.96	1	Christian Glasser compared to Christian Glaßer
0.5	0.47	0.89	1	Christopher Clegg compared to Chris W. Clegg
0.5	0.61	0.89	1	Chittaranjan A. Mandal compared to Chitta Mandal
0.0	0.0	0.46	0	Hidenori Miyazaki compared to Sanjiva Weerawarana
0.5	0.24	0.71	1	Kees Slump compared to Cornelis H. Slump
1.0	0.67	0.9	1	Siome Goldenstein compared to Siome Klein Goldenstein
0.0	0.05	0.41	0	Patricia Anthony compared to Yann Vaxès
0.0	0.0	0.59	0	G. M. Lathrop compared to Gabriella Spinelli
0.0	0.0	0.37	0	Jagdish Chandra Patra compared to William Ruh
0.0	0.0	0.52	0	Sergio Chiesa compared to Elkin Vumar
0.0	0.0	0.36	0	Judy Bateman compared to Dimitrios Simitopoulos
0.0	0.0	0.56	0	Abhi Dattasharma compared to Ralph Weissleder
0.0	0.0	0.47	0	Milton L. Fulghum compared to Abraham Esquivel
0.0	0.0	0.44	0	Damla Turgut compared to Patrizio Pelliccione
0.25	0.16	0.53	1	Paulo Roberto Freire Cunha compared to P. R. F. Cunha
0.67	0.6	0.93	1	Rajni V. Patel compared to Rajnikant V. Patel
0.5	0.92	0.98	1	Janis Barzdins compared to Janis Barzdin
0.67	0.69	0.96	1	Gregory G. Slabaugh compared to Greg G. Slabaugh
0.0	0.04	0.5	0	Klaus R. Dittrich compared to Shu-Yuen Didi Yao
0.0	0.04	0.45	0	Alexandr Klimchik compared to Klaus-Jörn Lange
0.0	0.0	0.29	0	Tien-Yin Chou compared to Md. Abdul Hamid
0.0	0.0	0.39	0	The Duc Kieu compared to Vicente Cerverón-Lleó
0.5	0.47	0.8	1	Camino Balbuena compared to M. C. Balbuena
0.0	0.0	0.48	0	James W. Pennebaker compared to Stéphane Demphlous
0.0	0.05	0.49	0	Henning U. Voss compared to Meeyoung Cha
0.0	0.19	0.7	0	Stephan Holzer compared to Bernhard Scholz
0.0	0.05	0.47	0	Øyvind Hanssen compared to Jianliang Wu
0.0	0.0	0.61	0	Maria Giuseppina Campi compared to Amadou Sienou
1.0	0.57	0.93	1	Edeltraud Hanappi-Egger compared to Edeltraud Egger
0.0	0.04	0.52	0	Michael J. Sammon compared to Francisco de la Hoz
0.0	0.04	0.51	0	Khaled Benkrid compared to Pierre Guillemin
0.67	0.55	0.9	1	María A. Pellicer compared to María Assumpció Pellicer
1.0	0.75	0.98	1	Anne R. Diekema compared to Anne Diekema
0.0	0.0	0.4	0	Seamus T. Tuohy compared to Peter Burden
0.0	0.04	0.43	0	Abdellatif Zaidi compared to Christian Fecht
1.0	0.73	0.98	1	Pingzhi Z. Fan compared to Pingzhi Fan
0.0	0.0	0.33	0	Tsuneo Kato compared to Lizhe Xu
0.67	0.3	0.79	1	Ronald D. Blanton compared to R. D. (Shawn) Blanton
0.0	0.0	0.39	0	David G. Lowe compared to William MacKunis
0.0	0.0	0.0	0	W.-C. Liu compared to Hassan A. Karimi
0.0	0.0	0.37	0	José M. M. Ferreira compared to Cathy Treadaway
1.0	0.22	0.88	1	Mauricio Osorio compared to Mauricio Javier Osorio Galindo
0.0	0.04	0.57	0	Bianca Habermann compared to Stina Nylander
0.0	0.0	0.45	0	Rekha Srivastava compared to Mike Alexander
1.0	0.75	0.98	1	Ryan B. Hayward compared to Ryan Hayward
0.67	0.4	0.69	1	C. I. Ezeife compared to Christie I. Ezeife
0.5	0.56	0.88	1	Theo Pavlidis compared to Theodosios Pavlidis
0.0	0.04	0.43	0	Antonella Bristot compared to Sibylle Ziegler
0.0	0.0	0.5	0	Tina Eliassi-Rad compared to Philippe Büchler
0.0	0.0	0.54	0	B. Rosenstein compared to Eliezer L. Lozinskii
0.0	0.05	0.53	0	Omar Gaci compared to Babiga Birregah
0.5	0.72	0.9	1	Marinus J. Plasmeijer compared to Rinus Plasmeijer
0.5	0.67	0.97	1	Jose Flich compared to José Flich
0.0	0.03	0.42	0	Sridhar Radhakrishnan compared to Changkyu Choi
0.5	0.71	0.97	1	Giulio Iacucci compared to Giulio Jacucci
0.0	0.0	0.0	0	Pedro Celis compared to Jan Böhm
0.0	0.0	0.33	0	J. Little compared to George Koletsos
0.0	0.05	0.29	0	Suzan Verberne compared to Ping-Yu Hsu
0.67	0.44	0.87	1	Mike E. Davies compared to Michael E. Davies
1.0	0.65	0.93	1	Martin Farach-Colton compared to Martin Farach
0.0	0.06	0.5	0	John G. Gimbel compared to Xiaofeng Yu
0.0	0.0	0.33	0	N. Simon compared to Vijay Natarajan
0.33	0.3	0.54	1	Mohamed Jamal Zemerly compared to M. J. Zemerly
1.0	0.76	0.96	1	Michael Emmerich compared to Michael T. M. Emmerich
0.0	0.0	0.4	0	Pedro Barahona compared to John Dunlop
0.5	1.0	1.0	1	Bo-Ting Yang compared to Boting Yang
0.0	0.0	0.47	0	Julia Celia M. Strauch compared to Shinji Fukuma
0.0	0.0	0.32	0	Vinod Srinivasan compared to D. H. H. Yoon
0.0	0.0	0.49	0	Wolfgang Kästner compared to Nathaniel Gemelli
1.0	0.79	0.99	1	Michael A. Kozuch compared to Michael Kozuch
0.67	0.47	0.9	1	Frank Kwang-Ming Hwang compared to Frank K. Hwang
1.0	0.69	0.88	1	Geunbae Lee compared to Gary Geunbae Lee
0.0	0.04	0.49	0	Martin Udengaard compared to Christian Tobias
0.5	0.64	0.94	1	Ralf Koetter compared to Ralf Kötter
0.67	0.56	0.89	1	Tom E. Simos compared to T. E. Simos
1.0	0.61	0.93	1	Miri Ben-Nissan compared to Miri Kopel Ben-Nissan
0.0	0.05	0.49	0	Raymond P. Fisk compared to Dongyoon Kim
0.0	0.0	0.45	0	Ali R. Vahdat compared to Robert T. Monroe
0.0	0.05	0.48	0	Jehoshua Bruck compared to Arun K. Bhunia
0.0	0.0	0.46	0	Bartlomiej Beliczynski compared to Doris Nolte
0.0	0.0	0.52	0	Daniel Garrido compared to Reinhard Schäler
1.0	0.63	0.93	1	Antonio León compared to Antonio León Jiménez
0.0	0.0	0.39	0	John E. Lloyd compared to Nathalie Poerwantoro
0.0	0.06	0.42	0	Alfredo Petrosino compared to Jin Sa
0.0	0.0	0.41	0	C. Mic Bowman compared to Robert Kosara
0.0	0.0	0.48	0	E. Nakamura compared to Karen Zee
1.0	0.53	0.91	1	Kiyoko F. Aoki-Kinoshita compared to Kiyoko F. Aoki
0.0	0.0	0.4	0	Chun-Yen Huang compared to Atsushi Aoki
0.0	0.0	0.53	0	Marta Kozak compared to Apinunt Thanachayanont
0.0	0.0	0.47	0	José Rodellar compared to Lance A. Glasser
0.0	0.0	0.36	0	Sam J. Cipolla compared to Wen Ma
0.5	1.0	1.0	1	Jongin Lim compared to Jong In Lim
1.0	0.74	0.95	1	Francisco J. Cantú Ortiz compared to Francisco J. Cantu
0.0	0.0	0.5	0	Cícero Nogueira dos Santos compared to Yuliya Tarnikova
0.0	0.0	0.64	0	Tohru Naoi compared to Takahiro Okabe
1.0	1.0	1.0	1	Lizhu Zhou compared to Li-Zhu Zhou
1.0	0.76	0.95	1	María Cristina Riff Rojas compared to María-Cristina Riff
1.0	0.77	0.98	1	Vinhthuy T. Phan compared to Vinhthuy Phan
0.0	0.0	0.4	0	Ruth C. King compared to Imran Rafiq Quadri
0.0	0.06	0.53	0	Marios Belk compared to Aref Meddeb
0.0	0.0	0.4	0	Brad Davis compared to Chun-Yuan Yu
0.0	0.0	0.48	0	Yuzhu Wang compared to Inji Wijegunaratne
0.5	0.45	0.73	1	P. Raveendran compared to Paramesran Raveendran
1.0	0.26	0.86	1	Felix C. Freiling compared to Felix C. Gärtner
0.0	0.05	0.62	0	Fereydoun Maali compared to Ryoko Ueoka
0.0	0.0	0.58	0	Karel Sladký compared to Michael Knappmeyer
0.0	0.0	0.45	0	Felix W. Frueh compared to Joonseon Ahn
0.0	0.13	0.77	0	Sandor Imre compared to Sangsoo Lee
1.0	0.0	0.66	1	Srinivas Sampalli compared to Sampalli Srinivas
0.0	0.0	0.5	0	Guy M. Wallis compared to Catherine Roussey
0.0	0.0	0.51	0	Elena Smirnova compared to Lucia Rusu
0.0	0.0	0.27	0	Yijiang Jin compared to José Luis Vázquez-Poletti
0.8	0.71	0.93	1	Jos B. T. M. Roerdink compared to J. B. T. M. Roerdink
0.67	0.4	0.69	1	C. I. Ezeife compared to Christie I. Ezeife
0.0	0.07	0.48	0	M. Elisabeth Paté-Cornell compared to Akira Sakatoku
0.0	0.0	0.36	0	Hisayoshi Inoue compared to Jorma T. Virtamo
0.0	0.0	0.4	0	Sylvain Durand compared to Jyoti Jacob
0.0	0.0	0.51	0	Ananda Swarup Das compared to Edward Fredkin
0.0	0.0	0.46	0	Hideyuki Kato compared to Joanne Martinez
0.0	0.0	0.38	0	Nicola Restifo compared to Sharoda A. Paul
0.0	0.0	0.44	0	Kenneth J. Gilhooly compared to Shuichi Iwata
1.0	0.5	0.91	1	Janny May-Yee Leung compared to Janny Leung
0.0	0.0	0.44	0	Nguyen Mau Nam compared to Philippe Jégou
0.0	0.0	0.61	0	George J. Cokkinides compared to G. Domenech
0.0	0.04	0.56	0	Stéphane Natkin compared to Carinna Parraman
0.5	0.35	0.94	1	Marilyn Tremaine compared to Marilyn M. Mantei
0.0	0.0	0.47	0	Pei-Fen Chen compared to D. Yun Yeh
0.67	0.77	0.94	1	Florentino Fdez-Riverola compared to Florentino Fernández Riverola
0.0	0.0	0.45	0	Hisashi Aomori compared to Pedro García-Sevilla
0.67	0.59	0.84	1	Bikash Sundar Rajan compared to B. Sundar Rajan
0.0	0.04	0.52	0	Tomohiro Tsunoda compared to Akinobu Teramoto
0.5	0.64	0.95	1	Albert Meßmer compared to Albert Messmer
0.0	0.0	0.4	0	Craig Robinson compared to Milad Siami
0.0	0.05	0.62	0	Nohad Gresh compared to Hao-Teng Chang
0.0	0.0	0.46	0	Werner Backfrieder compared to Maddalena Garzetti
0.0	0.0	0.43	0	William B. Gevarter compared to Roney Pignaton
0.0	0.05	0.6	0	Marcelo Pasin compared to Paul Racunas
0.0	0.03	0.43	0	Seyed Mahmoud Sheikholeslami compared to Keith Ellul
0.0	0.0	0.42	0	Jinchuan Zheng compared to Mahamat Guiagoussou
0.0	0.0	0.41	0	Peter M. Stocker compared to Ümit Bilge
0.0	0.0	0.4	0	Laurent Daynès compared to José M. Alcaraz
0.0	0.0	0.37	0	T. K. Radhakrishnan compared to David Tugwell
0.0	0.05	0.5	0	Ioannis Havoutis compared to Mirko Appel
0.0	0.0	0.41	0	A. Wayne Madison compared to Iddo Drori
0.0	0.0	0.55	0	Ashwin Ashok compared to Garry Patterson
0.0	0.0	0.56	0	Ester Simó compared to Amorn Jiraseree-amornkun
0.0	0.05	0.49	0	Ernst Siepmann compared to Moises Lejter
0.0	0.05	0.4	0	Shigeki Nakaura compared to Jinwoo Lee
0.0	0.04	0.56	0	George F. Hurlburt compared to Darryl Stewart
0.5	0.5	0.9	1	Thomas Kirkham compared to Tom Kirkham
0.0	0.0	0.44	0	Walter Vieira compared to Zsigmond Nagy
0.0	0.0	0.0	0	Wayne A. Woodward compared to P. M. Hirsch
0.0	0.0	0.46	0	Huazhong Shu compared to Keon-Jik Lee
0.0	0.04	0.56	0	Alexander F. Gelbukh compared to Sharon Goldberg
0.0	0.05	0.5	0	W. Brent Lindquist compared to Xinrong Xie
0.0	0.0	0.56	0	Suzanne M. Lenhart compared to Michael Haungs
0.0	0.2	0.66	0	Daniele Sgandurra compared to Adam Murray
1.0	0.5	0.91	1	Amin S. Sayedi-Roshkhar compared to Amin Sayedi
0.0	0.03	0.48	0	Janardhan H. Satyanarayana compared to Ronald Leenes
0.0	0.0	0.42	0	Gertrud Bauer compared to Constantine D. Spyropoulos
0.0	0.05	0.55	0	Valery I. Sbitnev compared to Rosanna Bova
0.0	0.0	0.52	0	Xuefeng Wang compared to Pasqualina Fragneto
0.0	0.03	0.63	0	Francisca Márcia G. S. Gonçalves compared to Cristina Elena Stoica
0.0	0.04	0.46	0	Werner Fleischhammer compared to Diane Gromala
0.0	0.0	0.45	0	Masayuki Kobayashi compared to Jan Pelant
0.0	0.0	0.5	0	I. Yücel Özbek compared to Jacek Marciniak
0.0	0.0	0.48	0	Satoshi Ohshima compared to Walter Volpert
0.0	0.08	0.58	0	Nathalie Gaertner compared to Aurélien Lemay
0.0	0.04	0.53	0	Alexandre Dufour compared to James Newman
0.0	0.13	0.63	0	Roger Lédée compared to Aldo Gangemi
0.0	0.05	0.52	0	Alain Haurat compared to Urvashi Arora
0.0	0.0	0.0	0	Junhyung Um compared to Mia K. Markey
0.0	0.0	0.38	0	Yunmeng Tan compared to Mummadi Veerachary
0.0	0.0	0.38	0	Masaru Kamada compared to Randy Appleton
0.67	0.5	0.88	1	J. D. Tygar compared to J. Doug Tygar
0.5	0.4	0.81	1	Arek Dadej compared to A. J. Dadej
0.0	0.0	0.4	0	Jorge Muñoz compared to S. Saravanan
1.0	0.33	0.83	1	Amir Reza Saffari Azar Alamdari compared to Amir Saffari
0.0	0.09	0.59	0	Shaurabh Bharti compared to Pavan K. Turaga
0.0	0.0	0.29	0	Ed Seidewitz compared to Lianshan Sun
0.0	0.0	0.42	0	Weiwei Cui compared to Robin Collier
0.67	0.4	0.83	1	John Ting-Yung Wen compared to John T. Wen
0.0	0.0	0.45	0	Shiro Masuda compared to Russ Neal
1.0	0.26	0.86	1	Felix C. Freiling compared to Felix C. Gärtner
0.0	0.0	0.38	0	Robert S. Gazzale compared to Minh Ha Nguyen
0.67	0.67	0.94	1	Koen Van Leemput compared to Koenraad Van Leemput
0.5	1.0	1.0	1	Juan-Zi Li compared to Juanzi Li
0.0	0.04	0.61	0	Lorenzo Valeri compared to Blanca Pérez-Gladish
1.0	0.7	0.98	1	Petri Helo compared to Petri T. Helo
0.0	0.11	0.7	0	Cheng-Jung Tsai compared to Ming-che Lai
0.5	0.63	0.95	1	Dionisis Kehagias compared to Dionysios Kehagias
0.67	0.2	0.91	1	Antonio C. Domínguez compared to Antonio Carlos Domínguez-Brito
1.0	0.93	0.97	1	Mohammed A. Ramadan compared to Mohamed A. Ramadan
1.0	0.65	0.94	1	Zhongfei Zhang compared to Zhongfei (Mark) Zhang
1.0	0.5	0.92	1	Geoffrey Charles Fox compared to Geoffrey Fox
0.5	0.59	0.87	1	James L. McClelland compared to Jay McClelland
0.0	0.04	0.62	0	Yukiyasu Kamitani compared to Hitoshi Nakada
0.5	0.47	0.76	1	D. A. Lizorkin compared to Dmitry Lizorkin
0.67	0.56	0.92	1	Ramesh C. Joshi compared to Ramesh Chandra Joshi
0.5	0.0	0.47	0	Jang-Se Lee compared to Xiaochun Li
0.5	0.42	0.89	1	Costas Kotropoulos compared to Constantine Kotropoulos
1.0	0.56	0.95	1	Ronny Meir compared to Ron Meir
1.0	0.53	0.78	1	Francis Bu-Sung Lee compared to Bu-Sung Lee
0.5	0.58	0.82	1	Vishy Vishwanathan compared to S. V. N. Vishwanathan
0.67	0.56	0.93	1	Heitor Silvério Lopes compared to Heitor S. Lopes
0.5	0.54	0.87	1	Bala Srinivasan compared to Balasubramaniam Srinivasan
0.75	0.72	0.94	1	José Luis Risco-Martín compared to José L. Risco-Martín
0.5	0.44	0.89	1	Steve Furber compared to Stephen B. Furber
1.0	0.52	0.89	1	Jaelson Brelaz de Castro compared to Jaelson Castro
0.5	1.0	1.0	1	Jongin Lim compared to Jong In Lim
0.5	0.73	0.98	1	Antonio Mana compared to Antonio Maña
0.33	0.4	0.79	1	Banshi Dhar Chaudhary compared to B. D. Chaudhary
1.0	0.78	0.96	1	Antonio Fernández compared to Antonio Fernández Anta
1.0	0.79	0.99	1	Ernst W. Biersack compared to Ernst Biersack
1.0	0.77	0.98	1	Johan J. Lukkien compared to Johan Lukkien
1.0	0.57	0.92	1	José Luis Sierra-Rodríguez compared to José Luis Sierra
1.0	0.73	0.98	1	Alex Doboli compared to Alexa Doboli
1.0	0.93	0.98	1	Bard Ermentrout compared to G. Bard Ermentrout
0.5	0.7	0.97	1	Ivan Herman compared to Iván Herman
0.5	0.46	0.76	1	M. P. A. Sellink compared to Alex Sellink
0.67	0.77	0.94	1	Florentino Fdez-Riverola compared to Florentino Fernández Riverola
1.0	0.67	0.94	1	Sarah F. Frisken Gibson compared to Sarah F. Frisken
0.5	0.83	0.98	1	Alexandre Proutiére compared to Alexandre Proutiere
1.0	0.82	0.98	1	Robert van Engelen compared to Robert A. van Engelen
0.67	0.77	0.94	1	Florentino Fdez-Riverola compared to Florentino Fernández Riverola
1.0	0.81	0.99	1	Ioannis T. Pavlidis compared to Ioannis Pavlidis
1.0	0.75	0.98	1	Robert C. Holte compared to Robert Holte
0.5	0.75	0.95	1	Andras Farago compared to András Faragó
0.67	0.69	0.97	1	M. Anwarul Hasan compared to M. Anwar Hasan
1.0	0.74	0.91	1	Anna Maria Radzikowska compared to Anna Radzikowska
1.0	0.93	0.97	1	Mohammed A. Ramadan compared to Mohamed A. Ramadan
1.0	0.73	0.81	1	Laks V. S. Lakshmanan compared to V. S. Lakshmanan
0.0	0.0	0.6	0	Okan K. Ersoy compared to Jae Sam Yoon
0.0	0.0	0.53	0	Jonathan Eckstein compared to Akira Sugiura
0.0	0.04	0.52	0	Vincent Rigaud compared to Michael ten Caat
0.67	0.5	0.86	1	Alain Guénoche compared to A. Guénoche
1.0	0.75	0.98	1	Simon A. Dobson compared to Simon Dobson
0.0	0.04	0.61	0	Gabriela Ochoa compared to Michael A. Demetriou
0.67	0.03	0.81	1	S. Chandra Sekhar compared to Chandra Sekhar Seelamantula
0.0	0.03	0.53	0	Sreenivasa A. Raghavan compared to Etienne de Sevin
0.0	0.06	0.55	0	J. Hansen compared to Florian Daniel
0.0	0.04	0.53	0	Yann Michel compared to Athanasios M. Demiris
0.0	0.0	0.5	0	John F. Heafner compared to Jyri P. Salomaa
0.0	0.0	0.44	0	Louisa Lam compared to Ram Swaminathan
0.0	0.04	0.58	0	Tallat M. Shafaat compared to Carolina Chang
0.0	0.0	0.43	0	Changxin Shi compared to Stewart J. Moorehead
0.0	0.0	0.46	0	Albert Y. Ha compared to Hiroki Sagara
0.5	0.0	0.32	0	Wei-Song Lin compared to Danya Yao
0.5	0.4	0.87	1	Barbora Buhnova compared to Barbora Zimmerova
0.0	0.0	0.4	0	Anirban Mondal compared to Bernhard Schmitz
0.0	0.0	0.61	0	Takeshi Ohguro compared to Kuen-Liang Sue
0.0	0.09	0.63	0	Stephen Soderland compared to Christophe Ritzenthaler
0.0	0.12	0.77	1	A. Sarangarajan compared to Sarang Aravamuthan
0.0	0.0	0.52	0	Tom M. Cavalier compared to Zui-Cha Deng
1.0	0.77	0.98	1	Aiman H. El-Maleh compared to Aiman El-Maleh
0.0	0.0	0.54	0	Willem Selen compared to Milena Stankovic
1.0	0.61	0.88	1	Alexandre Vasconcelos compared to Alexandre Marcos Lins de Vasconcelos
0.33	0.23	0.68	1	Mike A. Steel compared to Michael Anthony Steel
0.67	0.4	0.84	1	Frank Y. Shih compared to Frank Yeong-Chyang Shih
0.67	0.47	0.73	1	A. Ben Hamza compared to Abdessamad Ben Hamza
0.0	0.0	0.32	0	Lars S. Jermiin compared to Radu Lupu
0.0	0.06	0.6	0	Fabíola Gonçalves Pereira Greve compared to Alberto Soria
0.0	0.0	0.41	0	Gary E. Ford compared to M. Vynnycky
0.0	0.0	0.52	0	Kazunori Mano compared to Christina Büsing
1.0	0.76	0.95	1	Hildeberto Mendonça Filho compared to Hildeberto Mendonça
0.5	1.0	1.0	1	Juan-Zi Li compared to Juanzi Li
0.33	0.31	0.47	1	Geoffrey W. Hill compared to G. W. Hill
0.5	0.69	0.9	1	Chandrasekhar Narayanaswami compared to Chandra Narayanaswami
0.0	0.0	0.39	0	Philippe Klein compared to Tien-Yin Chou
0.0	0.0	0.46	0	Yanzheng Zhao compared to Arthur Tatnall
0.0	0.04	0.47	0	Katsumi Takahashi compared to Demis Ballis
1.0	0.73	0.98	1	Pingzhi Z. Fan compared to Pingzhi Fan
0.0	0.04	0.48	0	Chalee Vorakulpipat compared to Johel Mitéran
1.0	0.63	0.93	1	Antonio León compared to Antonio León Jiménez
0.33	0.23	0.71	1	Hing-Fung Ting compared to H. F. Ting
1.0	0.22	0.88	1	Mauricio Osorio compared to Mauricio Javier Osorio Galindo
0.0	0.1	0.6	0	Morgan Ericsson compared to Bryan Bowyer
0.0	0.04	0.5	0	Caroline Kühnel compared to Joëlle Despeyroux
0.0	0.05	0.52	0	Yuanjie He compared to Steven M. Hadfield
0.0	0.0	0.4	0	Ferdinand Chovanec compared to Grzegorz M. Boratyn
0.0	0.0	0.44	0	Simon D. Scott compared to Alan Falconer Slater
0.67	0.74	0.91	1	Sílvia Delgado Olabarriaga compared to Sílvia D. Olabarriaga
1.0	0.63	0.93	1	Joaquín Pérez Ortega compared to Joaquín Pérez
1.0	0.68	0.93	1	Patrick Drew McDaniel compared to Patrick McDaniel
1.0	0.71	0.97	1	Hussein S. M. Zedan compared to Hussein Zedan
0.0	0.0	0.37	0	John Drakos compared to D.-H. Kim
0.0	0.04	0.35	0	Nobuyuki Yamasaki compared to Shein-Yun Cheng
0.0	0.06	0.55	0	Ana Cristina Benso da Silva compared to Scott Contini
0.67	0.5	0.94	1	Juan E. Tapiador compared to Juan M. Estévez-Tapiador
1.0	0.65	0.93	1	Reinhard Keil-Slawik compared to Reinhard Keil
0.0	0.04	0.53	0	Jan Paul Huissoon compared to Giovanna Roda
0.0	0.0	0.42	0	Tim Moore compared to Yu-Hua Yao
0.25	0.16	0.53	1	Paulo Roberto Freire Cunha compared to P. R. F. Cunha
1.0	0.59	0.92	1	Javier Bravo Agapito compared to Javier Bravo
0.0	0.04	0.54	0	Kunwarjit S. Bagga compared to Maria Toeroe
0.0	0.0	0.59	0	John Ketchell compared to Mohamed Ben Salah
0.5	0.69	0.9	1	Chandrasekhar Narayanaswami compared to Chandra Narayanaswami
1.0	0.79	0.99	1	Geoff W. Hamilton compared to Geoff Hamilton
0.67	0.18	0.88	1	Carlos M. Travieso compared to Carlos Manuel Travieso-González
1.0	0.93	0.97	1	Mohammed A. Ramadan compared to Mohamed A. Ramadan
1.0	0.8	0.94	1	Hervé Delingette compared to Herve Delingette
0.67	0.69	0.97	1	M. Anwarul Hasan compared to M. Anwar Hasan
0.0	0.0	0.51	0	Hongjin Yeh compared to Daniel Cabrera
0.0	0.0	0.39	0	Michael Krivelevich compared to Peter Graf
0.0	0.06	0.41	0	John Hannan compared to Louis Mandel
1.0	0.75	0.98	1	Robert C. Holte compared to Robert Holte
0.5	0.72	0.9	1	Marinus J. Plasmeijer compared to Rinus Plasmeijer
0.0	0.0	0.37	0	Jianguo Zhang compared to Robert Stahlbock
0.0	0.0	0.54	0	Giampaolo Zuccheri compared to Benton H. Calhoun
1.0	0.8	0.99	1	Richard Crowder compared to Richard M. Crowder
0.0	0.1	0.61	0	Xiao Feng Wang compared to Jingyuan Zhang
0.5	0.4	0.88	1	Jim Horning compared to James J. Horning
1.0	0.61	0.93	1	Jean Goubault compared to Jean Goubault-Larrecq
0.0	0.07	0.52	0	Vyacheslav S. Kharchenko compared to Paul C. Clark
0.0	0.04	0.54	0	Satyanand Nalam compared to Stephane Rombauts
0.5	0.25	0.84	1	Mary Berna compared to Mary Koes
0.0	0.09	0.53	0	Theo A. Knijnenburg compared to Jianhua Chen
0.5	0.57	0.9	1	Jeffrey T. Draper compared to Jeff Draper
1.0	0.65	0.94	1	Zhongfei Zhang compared to Zhongfei (Mark) Zhang
1.0	0.73	0.98	1	Dawn J. Lawrie compared to Dawn Lawrie
0.5	0.92	0.98	1	Janis Barzdins compared to Janis Barzdin
0.0	0.05	0.48	0	Isabel Michiels compared to Nilabja Roy
0.6	0.4	0.86	1	Cláudio F. R. Geyer compared to Cláudio Fernando Resin Geyer
0.0	0.0	0.39	0	King-Sun Fu compared to Richard M. Plishka
0.0	0.0	0.54	0	Bong Gyou Lee compared to Craig A. Schroeder
0.0	0.0	0.26	0	K. Sam Shanmugan compared to Evgueni Ossipov
0.0	0.04	0.65	0	Bastiaan Heeren compared to Thomas Beauvisage
0.0	0.06	0.55	0	HyunWook Park compared to Giwon On
0.67	0.68	0.93	1	Marta C. Rosatelli compared to Marta Costa Rosatelli
0.5	1.0	1.0	1	Ken-ichi Kanatani compared to Kenichi Kanatani
0.0	0.0	0.43	0	D. Cohen compared to Frank M. You
0.33	0.0	0.39	0	Peter A. Markowich compared to Yu-Shin Chen
1.0	0.77	0.98	1	James Tschanz compared to James W. Tschanz
0.0	0.03	0.5	0	Ramesh Subramanian compared to Virgil Emil Cazanescu
0.75	0.62	0.91	1	Roseli A. Francelin Romero compared to Roseli A. F. Romero
1.0	0.79	0.99	1	Ernst W. Biersack compared to Ernst Biersack
0.0	0.0	0.41	0	J. Gonzalez compared to Takeshi Naraki
0.0	0.06	0.46	0	Marcel Brass compared to Jyh-Jone Lee
0.0	0.0	0.52	0	Rolfe R. Schmidt compared to Ivica Mitrovic
0.0	0.0	0.52	0	Ricardo Chaves compared to Julian J. H. Leong
1.0	0.03	0.76	1	Rajaraman Kanagasabai compared to Kanagasabai Rajaraman
0.0	0.0	0.4	0	Dário Mourão compared to Masaru Nakagawa
0.0	0.0	0.5	0	Chunying Zheng compared to Moritz Wiese
0.0	0.04	0.52	0	Waltraud Ilmberger compared to Jason Kaufman
0.0	0.0	0.54	0	Paul Wouters compared to Slim Essid
0.67	0.36	0.87	1	Costas E. Goutis compared to Constantinos E. Goutis
0.33	0.0	0.36	0	Eduardo J. Delgado compared to Francis A. Wilson
0.0	0.0	0.43	0	Sophie Krüger compared to Weimin Wu
1.0	0.76	0.96	1	Michael Emmerich compared to Michael T. M. Emmerich
0.75	0.44	0.91	1	Simon Chi-Keung Shiu compared to Simon C. K. Shiu
1.0	0.82	0.98	1	Robert van Engelen compared to Robert A. van Engelen
0.6	0.5	0.88	1	Nelson L. S. Da Fonseca compared to Nelson Luis Saldanha da Fonseca
1.0	0.82	0.98	1	Robert van Engelen compared to Robert A. van Engelen
0.0	0.0	0.51	0	Suresh K. Sitaraman compared to Yijian Bai
0.5	0.09	0.0	1	Roy Ju compared to Dz-Ching Ju
0.0	0.05	0.65	0	Naiqiao Du compared to Nayef Abu-Ghazaleh
0.0	0.0	0.48	0	Laurent Jeanpierre compared to Sudhir S. Kudva
0.0	0.0	0.51	0	Mitsuho Tahara compared to Changguang Wang
0.0	0.05	0.47	0	Ganna Monakova compared to Ying Guang Li
0.0	0.0	0.4	0	Giljae Lee compared to Tim R. Norton
0.5	0.63	0.97	1	Bo Sanden compared to Bo Sandén
0.0	0.0	0.41	0	Wen Dong compared to Chikamune Wada
0.0	0.0	0.54	0	Mikel Sorli compared to Guillaume Infantes
0.0	0.04	0.45	0	Shuiping Gou compared to Camillo Fiorentini
